SIM,n_estimators,min_samples_split,max_depth,min_samples_leaf,max_samples,max_features,acc_train,f1_train,prec_train,rec_train,acc_val,f1_val,prec_val,rec_val,acc_test,f1_test,prec_test,rec_test
22,5,0.05,4,0.05,0.4,sqrt,0.7299465240641712,0.6816892530728018,0.7523478260869565,0.6231633535004322,0.6478260869565218,0.5824742268041238,0.46887966804979253,0.7687074829931972,0.6506550218340611,0.5628415300546448,0.45374449339207046,0.7410071942446043
23,5,0.05,4,0.05,0.4,log2,0.7105614973262032,0.6613483497575473,0.7234770704996578,0.6090463843272832,0.6217391304347826,0.5628140703517588,0.44621513944223107,0.7619047619047619,0.6157205240174672,0.5343915343915344,0.4225941422594142,0.7266187050359713
24,5,0.05,4,0.05,0.5,sqrt,0.6982620320855615,0.6730407069390121,0.6768648018648019,0.6692595793719389,0.5978260869565217,0.5409429280397022,0.42578125,0.7414965986394558,0.62882096069869,0.5526315789473685,0.43568464730290457,0.7553956834532374
25,5,0.05,4,0.05,0.5,log2,0.7316844919786096,0.7069645203679369,0.716696269982238,0.6974935177182369,0.6086956521739131,0.55,0.43478260869565216,0.7482993197278912,0.6200873362445415,0.532258064516129,0.4248927038626609,0.7122302158273381
26,5,0.05,4,0.05,0.6,sqrt,0.7106951871657754,0.682418550044027,0.6954830990128626,0.6698357821953328,0.6108695652173913,0.544529262086514,0.4349593495934959,0.7278911564625851,0.6353711790393013,0.5546666666666666,0.4406779661016949,0.7482014388489209
27,5,0.05,4,0.05,0.6,log2,0.7704545454545455,0.7380625476735316,0.7843709468223087,0.696917314894843,0.6478260869565218,0.5759162303664922,0.46808510638297873,0.7482993197278912,0.6331877729257642,0.5359116022099447,0.4349775784753363,0.697841726618705
28,5,0.05,4,0.05,0.7,sqrt,0.7679144385026738,0.7459016393442623,0.7581077060398691,0.7340823970037453,0.6608695652173913,0.6,0.48148148148148145,0.7959183673469388,0.62882096069869,0.5572916666666666,0.43673469387755104,0.7697841726618705
29,5,0.05,4,0.05,0.7,log2,0.7046791443850268,0.6652523109562055,0.7017263427109974,0.6323825986747335,0.6065217391304348,0.539440203562341,0.43089430894308944,0.7210884353741497,0.6266375545851528,0.5289256198347108,0.42857142857142855,0.6906474820143885
30,5,0.05,4,0.1,0.3,sqrt,0.7068181818181818,0.656968559361802,0.7186858316221766,0.6050129645635264,0.6130434782608696,0.5459183673469388,0.43673469387755104,0.7278911564625851,0.6200873362445415,0.5271739130434783,0.42358078602620086,0.697841726618705
31,5,0.05,4,0.1,0.3,log2,0.6887700534759358,0.6427255985267035,0.6876847290640394,0.6032843560933449,0.6065217391304348,0.5440806045340051,0.432,0.7346938775510204,0.6179039301310044,0.5257452574525745,0.4217391304347826,0.697841726618705
32,5,0.05,4,0.1,0.4,sqrt,0.7089572192513369,0.6490407867161051,0.736822840409956,0.5799481417458946,0.6347826086956522,0.5602094240837696,0.4553191489361702,0.7278911564625851,0.6419213973799127,0.5393258426966292,0.4423963133640553,0.6906474820143885
33,5,0.05,4,0.1,0.4,log2,0.7235294117647059,0.6729917773561037,0.745881528215913,0.61307980409104,0.6391304347826087,0.5654450261780105,0.4595744680851064,0.7346938775510204,0.6331877729257642,0.5359116022099447,0.4349775784753363,0.697841726618705
34,5,0.05,4,0.1,0.5,sqrt,0.7280748663101604,0.6770403302635757,0.7541563494870888,0.6142322097378277,0.6369565217391304,0.5684754521963824,0.4583333333333333,0.7482993197278912,0.62882096069869,0.5355191256830601,0.43171806167400884,0.7050359712230215
35,5,0.05,4,0.1,0.5,log2,0.7151069518716577,0.6582197273456295,0.7424023154848046,0.5911840968020743,0.6347826086956522,0.5578947368421052,0.45493562231759654,0.7210884353741497,0.6462882096069869,0.5423728813559322,0.44651162790697674,0.6906474820143885
